model,val_timestamp,MSE,RMSE,MAPE,sMAPE,MAE,Huber_loss
GRU_1_look48_overlap1,2008-10-01 06:00:00,2129.816573807932,46.14993579419079,15.930699031123588,107.87597007709478,33.82004054387411,33.32004165649414
GRU_1_look48_overlap24,2008-01-01 06:00:00,42653.46468706921,206.52715242086018,94.4056320033528,171.57396713087618,154.99893229196468,154.49893188476562
GRU_1_look48_overlap24,2008-04-01 06:00:00,112711.51289770285,335.72535337341276,107.65207554226409,162.46201585408363,243.28263837099075,242.7826385498047
GRU_1_look48_overlap24,2008-07-01 06:00:00,229274.88503120202,478.82657093273554,114.37185902358509,154.8954394887649,347.25839803079754,346.7675476074219
GRU_1_look48_overlap24,2008-10-01 06:00:00,122928.5749343761,350.6117153410252,89.0113549831383,166.28460809406835,251.0312472485006,250.53125
GRU_1_look48_overlap48,2008-01-01 06:00:00,44266.39023735838,210.39579424826528,136.26907827366045,183.0290803630375,155.2198069428963,154.7393341064453
GRU_1_look48_overlap48,2008-04-01 06:00:00,116684.24134098862,341.5907512521213,180.4246086205429,177.99060081153672,250.47427350126205,249.9957733154297
GRU_1_look48_overlap48,2008-07-01 06:00:00,243596.33506901233,493.5547943937049,159.64139885435142,168.37619525050673,363.7709011998276,363.2744140625
GRU_1_look48_overlap48,2008-10-01 06:00:00,135213.51696339407,367.7139064046859,132.6577232562042,180.4287447639757,264.69413835948956,264.2238464355469
GRU_1_look72_overlap1,2008-01-01 06:00:00,1969.5425466086242,44.37952846311714,21.533798377000224,129.23632285288798,36.811174428462984,36.31117248535156
GRU_1_look72_overlap1,2008-04-01 06:00:00,3427.914914243492,58.54839805019,24.765083344636007,102.94768719028744,39.25597114781539,38.7559700012207
GRU_1_look72_overlap1,2008-07-01 06:00:00,4678.0707676563125,68.39642364668136,27.09005159920942,93.48800627306032,53.97911608854931,53.4791145324707
GRU_1_look72_overlap1,2008-10-01 06:00:00,3425.5641464134496,58.52831918322488,16.05087250371444,108.83042489663796,43.207255386610825,42.7092170715332
GRU_1_look72_overlap36,2008-01-01 06:00:00,1422.1408739962224,37.71128311256755,31.455141006909937,130.69055133874195,26.02681497901678,25.52685546875
GRU_1_look72_overlap36,2008-04-01 06:00:00,3241.278761264953,56.932229547638066,25.758102599237986,101.79831822092132,33.75083012638614,33.26054000854492
GRU_1_look72_overlap36,2008-07-01 06:00:00,1709.0709557586204,41.34091140454719,12.438348389548958,79.3088287043286,29.793994775166123,29.294214248657227
GRU_1_look72_overlap36,2008-10-01 06:00:00,2256.303556237554,47.50056374652362,33.305038207576985,110.69859875183306,34.16458095957835,33.664581298828125
GRU_1_look72_overlap72,2008-01-01 06:00:00,49275.43310288617,221.9807043481171,102.29477693078255,175.69135309571536,165.4230252599592,164.9298095703125
GRU_1_look72_overlap72,2008-04-01 06:00:00,116320.3933071179,341.0577565561556,109.61117409541485,163.5765241050483,247.96509046802916,247.4697265625
GRU_1_look72_overlap72,2008-07-01 06:00:00,230140.8856027685,479.73001323949757,112.73794974186106,153.23769684509998,346.71256820718446,346.2125549316406
GRU_1_look72_overlap72,2008-10-01 06:00:00,124290.16363130628,352.5481011596946,87.02807364949349,167.73625258872568,249.75963366987807,249.2608642578125
GRU_1_look96_overlap1,2008-01-01 06:00:00,2371.6835166399705,48.69993343568316,21.970295217176307,129.94751915776163,36.91100168824196,36.4109992980957
GRU_1_look96_overlap1,2008-04-01 06:00:00,2921.0865952657246,54.04707758302686,25.51193458673074,102.11698674089389,34.66059311588605,34.16313552856445
GRU_1_look96_overlap1,2008-07-01 06:00:00,7437.538855405557,86.24116682539469,36.96304459515159,102.13150106487967,70.07936746279398,69.5793685913086
GRU_1_look96_overlap1,2008-10-01 06:00:00,1941.6404611508915,44.064049531913106,12.884827782256966,106.55915489341726,31.235890708863735,30.737640380859375
GRU_1_look96_overlap48,2008-01-01 06:00:00,34836.234177026774,186.64467358332723,120.08708488260085,177.62593019627613,144.6424536167582,144.1424560546875
GRU_1_look96_overlap48,2008-04-01 06:00:00,106130.28583532432,325.7764353591652,157.29691482000007,174.24316796382985,242.76370361470927,242.2637176513672
GRU_1_look96_overlap48,2008-07-01 06:00:00,235795.08233801555,485.587358091225,133.21572130348991,164.7898159970742,351.2276176771522,350.7276306152344
GRU_1_look96_overlap48,2008-10-01 06:00:00,123306.54656598515,351.15031904582565,116.28236753956106,176.50190964395034,254.44199167927107,253.9420166015625
GRU_1_look96_overlap96,2008-01-01 06:00:00,35179.16766324854,187.5611038121938,115.90011493041617,180.53126316318202,140.37004955668002,139.87005615234375
GRU_1_look96_overlap96,2008-04-01 06:00:00,110134.7657967786,331.8655839293653,154.0045895041438,174.14549239702112,243.10539968416094,242.6053924560547
GRU_1_look96_overlap96,2008-07-01 06:00:00,238809.96139063835,488.6818611229993,151.88707043609688,166.06621319353562,359.79998747919996,359.2999572753906
GRU_1_look96_overlap96,2008-10-01 06:00:00,127960.08089276776,357.7150834012563,122.75223108053781,177.0819661526581,259.8815936768055,259.381591796875
ConvGRU_2_look48_overlap1,2008-01-01 06:00:00,1017.9326944059584,31.9050575051348,21.909260704643017,128.69801308154604,23.085438167924682,22.590499877929688
ConvGRU_2_look48_overlap1,2008-04-01 06:00:00,3674.409983636456,60.616911696625195,36.115688779375496,104.61106395696443,37.849256082028155,37.3584098815918
ConvGRU_2_look48_overlap1,2008-07-01 06:00:00,13650.060359951094,116.83347277193764,34.72222007470575,101.39784109234459,88.53474816687405,88.0426025390625
ConvGRU_2_look48_overlap1,2008-10-01 06:00:00,4774.778113072455,69.09976926931417,27.199578316450207,116.80060147508946,53.28291214282314,52.7841682434082
ConvGRU_2_look48_overlap24,2008-01-01 06:00:00,31173.314227838924,176.5596619498319,74.33597197847341,171.285911544926,126.6084559319603,126.10845184326172
ConvGRU_2_look48_overlap24,2008-04-01 06:00:00,118671.5326734063,344.4873476245627,103.79695738211561,175.30149053512665,240.12052900974948,239.63124084472656
ConvGRU_2_look48_overlap24,2008-07-01 06:00:00,241109.00539733967,491.02851790638357,107.57097859129094,165.3551874571774,349.7745742752154,349.2745666503906
ConvGRU_2_look48_overlap24,2008-10-01 06:00:00,126039.62798307388,355.0206021952443,97.9991468817562,177.26859032710928,250.91716493070126,250.4171600341797
ConvGRU_2_look48_overlap48,2008-01-01 06:00:00,28916.1020289884,170.04735231396106,103.59319597562245,179.09205920582406,123.2222895328204,122.7222900390625
ConvGRU_2_look48_overlap48,2008-04-01 06:00:00,107158.49685033782,327.3507245300334,125.04672127813376,172.43537921321342,233.01365154216685,232.51365661621094
ConvGRU_2_look48_overlap48,2008-07-01 06:00:00,238492.56168189438,488.35700228612916,115.71556651311074,161.19847932567424,347.9974887482822,347.4990539550781
ConvGRU_2_look48_overlap48,2008-10-01 06:00:00,122045.09161494106,349.349526427246,102.67608359120698,176.9939524073375,247.1386047618557,246.64788818359375
ConvGRU_2_look72_overlap1,2008-01-01 06:00:00,2631.391340157799,51.297089002766995,45.35415570106059,133.59938207319155,33.96370806495349,33.46597671508789
ConvGRU_2_look72_overlap1,2008-04-01 06:00:00,3102.4185933156964,55.69935900273626,30.419847619199448,102.49681805337883,34.41871370563905,33.91871643066406
ConvGRU_2_look72_overlap1,2008-07-01 06:00:00,12451.785024219573,111.58756662020896,33.401890616190464,98.48778706423339,83.42168375182275,82.94123840332031
ConvGRU_2_look72_overlap1,2008-10-01 06:00:00,4715.418838953753,68.66890736682616,24.619714065145946,114.96641255105963,53.09224698344867,52.59224319458008
ConvGRU_2_look72_overlap36,2008-01-01 06:00:00,1426.7360776172738,37.772160086726224,24.210252980533344,128.66455353501289,29.070765499447784,28.58283042907715
ConvGRU_2_look72_overlap36,2008-04-01 06:00:00,5355.822388396154,73.18348439638655,27.12918378388021,106.92457145817107,53.150900727510454,52.65903854370117
ConvGRU_2_look72_overlap36,2008-07-01 06:00:00,9896.568893966441,99.48150025992994,58.20554270620325,102.01209086654302,79.10796645919483,78.61233520507812
ConvGRU_2_look72_overlap36,2008-10-01 06:00:00,3217.069759102873,56.71921860448073,12.713821569081396,106.33595396935401,49.1153557455788,48.61854553222656
ConvGRU_2_look72_overlap72,2008-01-01 06:00:00,47575.76419730773,218.1186929112398,124.23932494802969,188.51246848590878,165.70546387434004,165.20545959472656
ConvGRU_2_look72_overlap72,2008-04-01 06:00:00,136595.60101232832,369.58842110153876,120.31283986332436,179.3086749264811,266.80644001637893,266.3095703125
ConvGRU_2_look72_overlap72,2008-07-01 06:00:00,261429.9341196748,511.30219451873546,125.5782643919036,173.9716007336782,372.56282025615377,372.0628356933594
ConvGRU_2_look72_overlap72,2008-10-01 06:00:00,145580.47918480387,381.55010049114634,105.66333110833625,181.65903633314866,269.4469118531545,268.9468994140625
ConvGRU_2_look96_overlap1,2008-01-01 06:00:00,1153.2375272089923,33.959351101117825,21.03694042522422,128.26416132399433,24.344132443567116,23.844133377075195
ConvGRU_2_look96_overlap1,2008-04-01 06:00:00,3020.740990994824,54.96126809849664,33.20645063426427,103.80789580737246,36.86801373995841,36.38935470581055
ConvGRU_2_look96_overlap1,2008-07-01 06:00:00,6597.245441506387,81.22342914151302,30.345728748711803,95.20069112597143,63.04571329633395,62.5458869934082
ConvGRU_2_look96_overlap1,2008-10-01 06:00:00,4430.014119946388,66.55835124119578,20.272815325601726,111.52349457066964,48.80499279772243,48.3094367980957
ConvGRU_2_look96_overlap48,2008-01-01 06:00:00,42217.380709118035,205.46868547084745,127.99753930870214,172.36751503081723,162.6733377386133,162.1752166748047
ConvGRU_2_look96_overlap48,2008-04-01 06:00:00,118817.50840297753,344.69915637114275,212.6502860283298,172.0191094372125,274.8842708527297,274.38427734375
ConvGRU_2_look96_overlap48,2008-07-01 06:00:00,261859.9256629868,511.7225084584289,203.47539385968676,164.15859390299758,403.12045613010724,402.6204528808594
ConvGRU_2_look96_overlap48,2008-10-01 06:00:00,149432.17382815565,386.56457911732633,165.20150624280234,174.39915579440807,304.11899372850854,303.6191711425781
ConvGRU_2_look96_overlap96,2008-01-01 06:00:00,34102.63816002242,184.66899620678728,100.64168134744482,187.85904256130402,123.89820151259501,123.39820098876953
ConvGRU_2_look96_overlap96,2008-04-01 06:00:00,121071.27649921237,347.952980299368,124.71663297137636,183.38821104381734,239.45695734739306,238.9569549560547
ConvGRU_2_look96_overlap96,2008-07-01 06:00:00,240761.2353788245,490.6742660654057,124.61057467483445,162.46212526213753,352.830716928939,352.3306884765625
ConvGRU_2_look96_overlap96,2008-10-01 06:00:00,129455.20523697951,359.7988399605806,115.46363430483757,179.82361544048712,252.57038262911144,252.0760498046875
ConvGRU_1_look48_overlap1,2008-01-01 06:00:00,1611.538922111498,40.143977407719554,26.352122761112916,129.54959512600212,34.842196377913154,34.34219741821289
ConvGRU_1_look48_overlap1,2008-04-01 06:00:00,3139.948977588323,56.03524763564736,19.92507646711751,101.20912739851364,33.37007441913088,32.87118911743164
ConvGRU_1_look48_overlap1,2008-07-01 06:00:00,6468.57532394202,80.4274537949699,37.56764038891121,101.01839403449797,65.36876512274146,64.87484741210938
ConvGRU_1_look48_overlap1,2008-10-01 06:00:00,1835.128975358088,42.838405378329476,11.828392670262689,106.27274283115047,30.349699113070965,29.850305557250977
ConvGRU_1_look48_overlap24,2008-01-01 06:00:00,52224.03747764038,228.5257917120962,110.95503318379443,179.82969356762965,168.11635082608709,167.6194305419922
ConvGRU_1_look48_overlap24,2008-04-01 06:00:00,119762.54185292985,346.0672504773167,116.89760890452771,165.81995918604105,250.90563617274165,250.4082489013672
ConvGRU_1_look48_overlap24,2008-07-01 06:00:00,230755.87074798488,480.37055566300575,117.25351838824685,155.18504510370857,348.698086417814,348.1980895996094
ConvGRU_1_look48_overlap24,2008-10-01 06:00:00,126930.60464336265,356.2732162868304,92.52838061552019,168.20193545602032,254.48831361432872,253.9937744140625
ConvGRU_1_look48_overlap48,2008-01-01 06:00:00,42486.95229637855,206.123633522162,135.86908328656313,182.07095781403606,153.9927258227269,153.49851989746094
ConvGRU_1_look48_overlap48,2008-04-01 06:00:00,114099.68536055264,337.78644934418645,176.4074873498874,176.08565767883215,247.29053938325492,246.7940216064453
ConvGRU_1_look48_overlap48,2008-07-01 06:00:00,243581.95521487226,493.5402265417402,142.84941318010812,168.20490042144309,356.158102740737,355.6598815917969
ConvGRU_1_look48_overlap48,2008-10-01 06:00:00,132762.28080052926,364.3655867401987,130.80191411398226,179.2279766579232,262.41340601310134,261.9158020019531
ConvGRU_1_look72_overlap1,2008-01-01 06:00:00,2217.617270154288,47.091583856930185,36.283386549551615,131.30397239337637,42.363108533223475,41.86310577392578
ConvGRU_1_look72_overlap1,2008-04-01 06:00:00,2732.5553293129356,52.27384938296524,30.860380194808286,102.7872735809078,33.25161240667105,32.75161361694336
ConvGRU_1_look72_overlap1,2008-07-01 06:00:00,4913.235808844116,70.09447773429883,33.314633595838586,97.91454608969529,56.163445656174645,55.67366027832031
ConvGRU_1_look72_overlap1,2008-10-01 06:00:00,850.4364053868536,29.16224280446985,13.293097950300146,105.8465037501935,24.301537963251274,23.801780700683594
ConvGRU_1_look72_overlap36,2008-01-01 06:00:00,1535.9797151479468,39.19157709442103,26.38518154301136,130.01532879753083,27.518528857628507,27.018529891967773
ConvGRU_1_look72_overlap36,2008-04-01 06:00:00,3170.0471885915626,56.30317210061581,37.38507024502543,104.03255680296193,36.00651051205894,35.526668548583984
ConvGRU_1_look72_overlap36,2008-07-01 06:00:00,2327.444379887174,48.24359418500216,13.777398010551309,79.31435668821747,38.272412129243214,37.77241516113281
ConvGRU_1_look72_overlap36,2008-10-01 06:00:00,2666.1803218639193,51.63506872140212,35.88122149118622,111.07459608873398,38.067615551650526,37.573570251464844
ConvGRU_1_look72_overlap72,2008-01-01 06:00:00,33911.08259282125,184.1496201267362,86.27494367638198,167.28276445850724,143.09727834522724,142.59727478027344
ConvGRU_1_look72_overlap72,2008-04-01 06:00:00,105573.40111318087,324.92060739999374,102.25409108695646,159.85884085028087,238.6322606389721,238.1322784423828
ConvGRU_1_look72_overlap72,2008-07-01 06:00:00,220936.7698012113,470.0391151821424,110.90815131594684,151.72271803442658,345.7167153859138,345.2167053222656
ConvGRU_1_look72_overlap72,2008-10-01 06:00:00,113169.22889184911,336.4063449042677,80.10133356889608,162.03389721441272,242.231779747804,241.7317657470703
ConvGRU_1_look96_overlap1,2008-01-01 06:00:00,1525.918383789296,39.06300530923467,26.361483021496586,129.3748695958042,35.88952541510264,35.3895263671875
ConvGRU_1_look96_overlap1,2008-04-01 06:00:00,11751.82756438916,108.40584654154571,32.537935794813954,111.08594600829332,76.7379983917872,76.24040985107422
ConvGRU_1_look96_overlap1,2008-07-01 06:00:00,5230.536138195902,72.32244560436202,28.71454510862394,95.06542635729599,55.762597546776135,55.26259994506836
ConvGRU_1_look96_overlap1,2008-10-01 06:00:00,3616.7463599264925,60.13939108376882,16.604357573181712,108.86682409640922,44.62986889913989,44.13970947265625
ConvGRU_1_look96_overlap48,2008-01-01 06:00:00,44270.130648189595,210.40468304719263,136.57049656440503,182.01648390021123,155.18797586544108,154.70655822753906
ConvGRU_1_look96_overlap48,2008-04-01 06:00:00,115905.2266502962,340.4485668207405,175.3786198004685,177.80863481326497,248.36375708721576,247.8678741455078
ConvGRU_1_look96_overlap48,2008-07-01 06:00:00,245300.3437738777,495.2780469331118,146.64709420315168,168.98959387324055,356.12830760804314,355.6285705566406
ConvGRU_1_look96_overlap48,2008-10-01 06:00:00,134762.6294946009,367.10029895738427,132.20534340983374,179.93935843490334,263.73967890307307,263.2474060058594
ConvGRU_1_look96_overlap96,2008-01-01 06:00:00,33725.87694111969,183.64606432243434,112.66830758610105,177.393941553518,138.84404370014246,138.3597869873047
ConvGRU_1_look96_overlap96,2008-04-01 06:00:00,107516.36839502111,327.896886833378,159.1930141803304,172.91878876691004,242.69755186785014,242.20501708984375
ConvGRU_1_look96_overlap96,2008-07-01 06:00:00,234660.63997883743,484.4178361485438,151.4936819848018,166.0411063305974,358.71171751037247,358.2117614746094
ConvGRU_1_look96_overlap96,2008-10-01 06:00:00,125176.26926605466,353.8025851602199,119.43679156335469,176.91602543871713,256.3821153602501,255.8914337158203
